,alpha,beta,depth,gof,hemi,model,n_tasks,ns,power,subject
1020,1.0,0.2,0.9,0.8676613540293593,lh,mwe-S32,32.0,2562.0,1.0,CC220526
1021,1.0,0.2,0.9,0.8676613540293593,rh,mwe-S32,32.0,2560.0,1.0,CC220526
1022,1.0,0.2,0.9,0.9255978082110214,lh,mwe-S32,32.0,2545.0,1.0,CC221373
1023,1.0,0.2,0.9,0.9255978082110214,rh,mwe-S32,32.0,2562.0,1.0,CC221373
1024,0.0,0.2,0.9,0.973605351407545,lh,mwe-S32,32.0,28.0,1.0,CC110033
1025,0.0,0.2,0.9,0.973605351407545,rh,mwe-S32,32.0,25.0,1.0,CC110033
1026,0.0,0.2,0.9,0.9977419743409774,lh,mwe-S32,32.0,34.0,1.0,CC110101
1027,0.0,0.2,0.9,0.9977419743409774,rh,mwe-S32,32.0,33.0,1.0,CC110101
1028,0.0,0.2,0.9,0.9999113785785676,lh,mwe-S32,32.0,45.0,1.0,CC110187
1029,0.0,0.2,0.9,0.9999113785785676,rh,mwe-S32,32.0,32.0,1.0,CC110187
1030,0.0,0.2,0.9,0.987808981819921,lh,mwe-S32,32.0,34.0,1.0,CC110411
1031,0.0,0.2,0.9,0.987808981819921,rh,mwe-S32,32.0,27.0,1.0,CC110411
1032,0.0,0.2,0.9,0.9999120258059366,lh,mwe-S32,32.0,43.0,1.0,CC110606
1033,0.0,0.2,0.9,0.9999120258059366,rh,mwe-S32,32.0,42.0,1.0,CC110606
1034,0.0,0.2,0.9,0.9822536524165878,lh,mwe-S32,32.0,25.0,1.0,CC112141
1035,0.0,0.2,0.9,0.9822536524165878,rh,mwe-S32,32.0,32.0,1.0,CC112141
1036,0.0,0.2,0.9,0.9977575261201882,lh,mwe-S32,32.0,36.0,1.0,CC120008
1037,0.0,0.2,0.9,0.9977575261201882,rh,mwe-S32,32.0,37.0,1.0,CC120008
1038,0.0,0.2,0.9,0.9996093278986149,lh,mwe-S32,32.0,35.0,1.0,CC120049
1039,0.0,0.2,0.9,0.9996093278986149,rh,mwe-S32,32.0,46.0,1.0,CC120049
1040,0.0,0.2,0.9,0.9828312268414154,lh,mwe-S32,32.0,28.0,1.0,CC120061
1041,0.0,0.2,0.9,0.9828312268414154,rh,mwe-S32,32.0,29.0,1.0,CC120061
1042,0.0,0.2,0.9,0.9920295984555604,lh,mwe-S32,32.0,27.0,1.0,CC120120
1043,0.0,0.2,0.9,0.9920295984555604,rh,mwe-S32,32.0,29.0,1.0,CC120120
1044,0.0,0.2,0.9,0.9768261164158433,lh,mwe-S32,32.0,28.0,1.0,CC120166
1045,0.0,0.2,0.9,0.9768261164158433,rh,mwe-S32,32.0,28.0,1.0,CC120166
1046,0.0,0.2,0.9,0.9999699531771191,lh,mwe-S32,32.0,41.0,1.0,CC120182
1047,0.0,0.2,0.9,0.9999699531771191,rh,mwe-S32,32.0,45.0,1.0,CC120182
1048,0.0,0.2,0.9,0.9536454671447273,lh,mwe-S32,32.0,22.0,1.0,CC120218
1049,0.0,0.2,0.9,0.9536454671447273,rh,mwe-S32,32.0,31.0,1.0,CC120218
1050,0.0,0.2,0.9,0.999982156418782,lh,mwe-S32,32.0,45.0,1.0,CC120264
1051,0.0,0.2,0.9,0.999982156418782,rh,mwe-S32,32.0,38.0,1.0,CC120264
1052,0.0,0.2,0.9,0.9720652935230276,lh,mwe-S32,32.0,31.0,1.0,CC120309
1053,0.0,0.2,0.9,0.9720652935230276,rh,mwe-S32,32.0,26.0,1.0,CC120309
1054,0.0,0.2,0.9,0.9991870767919672,lh,mwe-S32,32.0,32.0,1.0,CC120313
1055,0.0,0.2,0.9,0.9991870767919672,rh,mwe-S32,32.0,33.0,1.0,CC120313
1056,0.0,0.2,0.9,0.9961074806253835,lh,mwe-S32,32.0,24.0,1.0,CC120319
1057,0.0,0.2,0.9,0.9961074806253835,rh,mwe-S32,32.0,35.0,1.0,CC120319
1058,0.0,0.2,0.9,0.931019383727834,lh,mwe-S32,32.0,20.0,1.0,CC120376
1059,0.0,0.2,0.9,0.931019383727834,rh,mwe-S32,32.0,27.0,1.0,CC120376
1060,0.0,0.2,0.9,0.9893953361138103,lh,mwe-S32,32.0,26.0,1.0,CC120469
1061,0.0,0.2,0.9,0.9893953361138103,rh,mwe-S32,32.0,36.0,1.0,CC120469
1062,0.0,0.2,0.9,0.9661592126986398,lh,mwe-S32,32.0,27.0,1.0,CC120550
1063,0.0,0.2,0.9,0.9661592126986398,rh,mwe-S32,32.0,25.0,1.0,CC120550
1064,0.0,0.2,0.9,0.9698429759993181,lh,mwe-S32,32.0,26.0,1.0,CC120640
1065,0.0,0.2,0.9,0.9698429759993181,rh,mwe-S32,32.0,29.0,1.0,CC120640
1066,0.0,0.2,0.9,0.9811167088454499,lh,mwe-S32,32.0,33.0,1.0,CC120727
1067,0.0,0.2,0.9,0.9811167088454499,rh,mwe-S32,32.0,29.0,1.0,CC120727
1068,0.0,0.2,0.9,0.9891313480870613,lh,mwe-S32,32.0,28.0,1.0,CC120795
1069,0.0,0.2,0.9,0.9891313480870613,rh,mwe-S32,32.0,39.0,1.0,CC120795
1070,0.0,0.2,0.9,0.9956000413472278,lh,mwe-S32,32.0,35.0,1.0,CC121106
1071,0.0,0.2,0.9,0.9956000413472278,rh,mwe-S32,32.0,36.0,1.0,CC121106
1072,0.0,0.2,0.9,0.9405094876886957,lh,mwe-S32,32.0,20.0,1.0,CC121111
1073,0.0,0.2,0.9,0.9405094876886957,rh,mwe-S32,32.0,31.0,1.0,CC121111
1074,0.0,0.2,0.9,0.9922588952315857,lh,mwe-S32,32.0,24.0,1.0,CC121144
1075,0.0,0.2,0.9,0.9922588952315857,rh,mwe-S32,32.0,31.0,1.0,CC121144
1076,0.0,0.2,0.9,0.9576090779000341,lh,mwe-S32,32.0,23.0,1.0,CC121411
1077,0.0,0.2,0.9,0.9576090779000341,rh,mwe-S32,32.0,27.0,1.0,CC121411
1078,0.0,0.2,0.9,0.997670292514186,lh,mwe-S32,32.0,32.0,1.0,CC121428
1079,0.0,0.2,0.9,0.997670292514186,rh,mwe-S32,32.0,38.0,1.0,CC121428
1080,0.0,0.2,0.9,0.9807405590899342,lh,mwe-S32,32.0,30.0,1.0,CC122172
1081,0.0,0.2,0.9,0.9807405590899342,rh,mwe-S32,32.0,33.0,1.0,CC122172
1082,0.0,0.2,0.9,0.987277377525946,lh,mwe-S32,32.0,30.0,1.0,CC210519
1083,0.0,0.2,0.9,0.987277377525946,rh,mwe-S32,32.0,29.0,1.0,CC210519
1084,0.0,0.2,0.9,0.9663051422177493,lh,mwe-S32,32.0,21.0,1.0,CC220526
1085,0.0,0.2,0.9,0.9663051422177493,rh,mwe-S32,32.0,31.0,1.0,CC220526
1086,0.0,0.2,0.9,0.9778824557981469,lh,mwe-S32,32.0,28.0,1.0,CC221373
1087,0.0,0.2,0.9,0.9778824557981469,rh,mwe-S32,32.0,24.0,1.0,CC221373
1088,5.0,0.3,0.9,0.01359484476689432,lh,mwe-S32,32.0,2561.0,1.0,CC110033
1089,5.0,0.3,0.9,0.01359484476689432,rh,mwe-S32,32.0,2561.0,1.0,CC110033
1090,5.0,0.3,0.9,0.009079699157588217,lh,mwe-S32,32.0,2562.0,1.0,CC110101
1091,5.0,0.3,0.9,0.009079699157588217,rh,mwe-S32,32.0,2561.0,1.0,CC110101
1092,5.0,0.3,0.9,0.012913866035965449,lh,mwe-S32,32.0,2562.0,1.0,CC110187
1093,5.0,0.3,0.9,0.012913866035965449,rh,mwe-S32,32.0,2560.0,1.0,CC110187
1094,5.0,0.3,0.9,0.015353926017524833,lh,mwe-S32,32.0,2561.0,1.0,CC110411
1095,5.0,0.3,0.9,0.015353926017524833,rh,mwe-S32,32.0,2561.0,1.0,CC110411
1096,5.0,0.3,0.9,0.008814387326059658,lh,mwe-S32,32.0,2558.0,1.0,CC110606
1097,5.0,0.3,0.9,0.008814387326059658,rh,mwe-S32,32.0,2561.0,1.0,CC110606
1098,5.0,0.3,0.9,0.010325086898622216,lh,mwe-S32,32.0,2562.0,1.0,CC112141
1099,5.0,0.3,0.9,0.010325086898622216,rh,mwe-S32,32.0,2561.0,1.0,CC112141
1100,5.0,0.3,0.9,0.010812555076847086,lh,mwe-S32,32.0,2562.0,1.0,CC120008
1101,5.0,0.3,0.9,0.010812555076847086,rh,mwe-S32,32.0,2562.0,1.0,CC120008
1102,5.0,0.3,0.9,0.013073101433353385,lh,mwe-S32,32.0,2559.0,1.0,CC120049
1103,5.0,0.3,0.9,0.013073101433353385,rh,mwe-S32,32.0,2560.0,1.0,CC120049
1104,5.0,0.3,0.9,0.009497826011396482,lh,mwe-S32,32.0,2562.0,1.0,CC120061
1105,5.0,0.3,0.9,0.009497826011396482,rh,mwe-S32,32.0,2562.0,1.0,CC120061
1106,5.0,0.3,0.9,0.010391891178032187,lh,mwe-S32,32.0,2561.0,1.0,CC120120
1107,5.0,0.3,0.9,0.010391891178032187,rh,mwe-S32,32.0,2558.0,1.0,CC120120
1108,5.0,0.3,0.9,0.009771353877459865,lh,mwe-S32,32.0,2562.0,1.0,CC120166
1109,5.0,0.3,0.9,0.009771353877459865,rh,mwe-S32,32.0,2562.0,1.0,CC120166
1110,5.0,0.3,0.9,0.010419113381978429,lh,mwe-S32,32.0,2562.0,1.0,CC120182
1111,5.0,0.3,0.9,0.010419113381978429,rh,mwe-S32,32.0,2560.0,1.0,CC120182
1112,5.0,0.3,0.9,0.015977327554037246,lh,mwe-S32,32.0,2562.0,1.0,CC120218
1113,5.0,0.3,0.9,0.015977327554037246,rh,mwe-S32,32.0,2561.0,1.0,CC120218
1114,5.0,0.3,0.9,0.007949530307733266,lh,mwe-S32,32.0,2561.0,1.0,CC120264
1115,5.0,0.3,0.9,0.007949530307733266,rh,mwe-S32,32.0,2562.0,1.0,CC120264
1116,5.0,0.3,0.9,0.010825972079710922,lh,mwe-S32,32.0,2560.0,1.0,CC120309
1117,5.0,0.3,0.9,0.010825972079710922,rh,mwe-S32,32.0,2561.0,1.0,CC120309
1118,5.0,0.3,0.9,0.01064694450662107,lh,mwe-S32,32.0,2561.0,1.0,CC120313
1119,5.0,0.3,0.9,0.01064694450662107,rh,mwe-S32,32.0,2562.0,1.0,CC120313
1120,5.0,0.3,0.9,0.010626300127429156,lh,mwe-S32,32.0,2561.0,1.0,CC120319
1121,5.0,0.3,0.9,0.010626300127429156,rh,mwe-S32,32.0,2560.0,1.0,CC120319
1122,5.0,0.3,0.9,0.008411577643420709,lh,mwe-S32,32.0,2561.0,1.0,CC120376
1123,5.0,0.3,0.9,0.008411577643420709,rh,mwe-S32,32.0,2562.0,1.0,CC120376
1124,5.0,0.3,0.9,0.015169521984443435,lh,mwe-S32,32.0,2559.0,1.0,CC120469
1125,5.0,0.3,0.9,0.015169521984443435,rh,mwe-S32,32.0,2561.0,1.0,CC120469
1126,5.0,0.3,0.9,0.014604427628295169,lh,mwe-S32,32.0,2561.0,1.0,CC120550
1127,5.0,0.3,0.9,0.014604427628295169,rh,mwe-S32,32.0,2559.0,1.0,CC120550
1128,5.0,0.3,0.9,0.010227893642459684,lh,mwe-S32,32.0,2562.0,1.0,CC120640
1129,5.0,0.3,0.9,0.010227893642459684,rh,mwe-S32,32.0,2559.0,1.0,CC120640
1130,5.0,0.3,0.9,0.011257392055140092,lh,mwe-S32,32.0,2560.0,1.0,CC120727
1131,5.0,0.3,0.9,0.011257392055140092,rh,mwe-S32,32.0,2562.0,1.0,CC120727
1132,5.0,0.3,0.9,-0.0017563054683413792,lh,mwe-S32,32.0,2561.0,1.0,CC120795
1133,5.0,0.3,0.9,-0.0017563054683413792,rh,mwe-S32,32.0,2561.0,1.0,CC120795
1134,5.0,0.3,0.9,0.012433167591384908,lh,mwe-S32,32.0,2561.0,1.0,CC121106
1135,5.0,0.3,0.9,0.012433167591384908,rh,mwe-S32,32.0,2560.0,1.0,CC121106
1136,5.0,0.3,0.9,0.005423014917431357,lh,mwe-S32,32.0,2561.0,1.0,CC121111
1137,5.0,0.3,0.9,0.005423014917431357,rh,mwe-S32,32.0,2558.0,1.0,CC121111
1138,5.0,0.3,0.9,0.008675277562488315,lh,mwe-S32,32.0,2561.0,1.0,CC121144
1139,5.0,0.3,0.9,0.008675277562488315,rh,mwe-S32,32.0,2560.0,1.0,CC121144
1140,5.0,0.3,0.9,0.010896645941738337,lh,mwe-S32,32.0,2562.0,1.0,CC121411
1141,5.0,0.3,0.9,0.010896645941738337,rh,mwe-S32,32.0,2561.0,1.0,CC121411
1142,5.0,0.3,0.9,0.0033685191153081107,lh,mwe-S32,32.0,2561.0,1.0,CC121428
1143,5.0,0.3,0.9,0.0033685191153081107,rh,mwe-S32,32.0,2560.0,1.0,CC121428
1144,5.0,0.3,0.9,0.009256478719233185,lh,mwe-S32,32.0,2561.0,1.0,CC122172
1145,5.0,0.3,0.9,0.009256478719233185,rh,mwe-S32,32.0,2560.0,1.0,CC122172
1146,5.0,0.3,0.9,0.01847660550728214,lh,mwe-S32,32.0,2560.0,1.0,CC210519
1147,5.0,0.3,0.9,0.01847660550728214,rh,mwe-S32,32.0,2557.0,1.0,CC210519
1148,5.0,0.3,0.9,0.01401692790374065,lh,mwe-S32,32.0,2562.0,1.0,CC220526
1149,5.0,0.3,0.9,0.01401692790374065,rh,mwe-S32,32.0,2561.0,1.0,CC220526
1150,5.0,0.3,0.9,0.014490542177891697,lh,mwe-S32,32.0,2558.0,1.0,CC221373
1151,5.0,0.3,0.9,0.014490542177891697,rh,mwe-S32,32.0,2562.0,1.0,CC221373
1152,1.0,0.3,0.9,0.7732288408814735,lh,mwe-S32,32.0,1621.0,1.0,CC110033
1153,1.0,0.3,0.9,0.7732288408814735,rh,mwe-S32,32.0,1577.0,1.0,CC110033
1154,1.0,0.3,0.9,0.7052584591538131,lh,mwe-S32,32.0,1565.0,1.0,CC110101
1155,1.0,0.3,0.9,0.7052584591538131,rh,mwe-S32,32.0,1597.0,1.0,CC110101
1156,1.0,0.3,0.9,0.7531423540186686,lh,mwe-S32,32.0,1484.0,1.0,CC110187
1157,1.0,0.3,0.9,0.7531423540186686,rh,mwe-S32,32.0,1709.0,1.0,CC110187
1158,1.0,0.3,0.9,0.7556104442825679,lh,mwe-S32,32.0,1760.0,1.0,CC110411
1159,1.0,0.3,0.9,0.7556104442825679,rh,mwe-S32,32.0,1519.0,1.0,CC110411
1160,1.0,0.3,0.9,0.6110419877467557,lh,mwe-S32,32.0,2030.0,1.0,CC110606
1161,1.0,0.3,0.9,0.6110419877467557,rh,mwe-S32,32.0,1994.0,1.0,CC110606
1162,1.0,0.3,0.9,0.7917548360458011,lh,mwe-S32,32.0,1802.0,1.0,CC112141
1163,1.0,0.3,0.9,0.7917548360458011,rh,mwe-S32,32.0,1916.0,1.0,CC112141
1164,1.0,0.3,0.9,0.7715323873418835,lh,mwe-S32,32.0,1886.0,1.0,CC120008
1165,1.0,0.3,0.9,0.7715323873418835,rh,mwe-S32,32.0,1893.0,1.0,CC120008
1166,1.0,0.3,0.9,0.7338549363897695,lh,mwe-S32,32.0,1580.0,1.0,CC120049
1167,1.0,0.3,0.9,0.7338549363897695,rh,mwe-S32,32.0,1638.0,1.0,CC120049
1168,1.0,0.3,0.9,0.7396131928613745,lh,mwe-S32,32.0,1675.0,1.0,CC120061
1169,1.0,0.3,0.9,0.7396131928613745,rh,mwe-S32,32.0,1551.0,1.0,CC120061
1170,1.0,0.3,0.9,0.8136894594049688,lh,mwe-S32,32.0,1650.0,1.0,CC120120
1171,1.0,0.3,0.9,0.8136894594049688,rh,mwe-S32,32.0,1600.0,1.0,CC120120
1172,1.0,0.3,0.9,0.585730891272733,lh,mwe-S32,32.0,1205.0,1.0,CC120166
1173,1.0,0.3,0.9,0.585730891272733,rh,mwe-S32,32.0,1288.0,1.0,CC120166
1174,1.0,0.3,0.9,0.7421829948769822,lh,mwe-S32,32.0,1688.0,1.0,CC120182
1175,1.0,0.3,0.9,0.7421829948769822,rh,mwe-S32,32.0,1747.0,1.0,CC120182
1176,1.0,0.3,0.9,0.7203925925666197,lh,mwe-S32,32.0,1934.0,1.0,CC120218
1177,1.0,0.3,0.9,0.7203925925666197,rh,mwe-S32,32.0,1761.0,1.0,CC120218
1178,1.0,0.3,0.9,0.6765654218735742,lh,mwe-S32,32.0,1465.0,1.0,CC120264
1179,1.0,0.3,0.9,0.6765654218735742,rh,mwe-S32,32.0,1773.0,1.0,CC120264
1180,1.0,0.3,0.9,0.7282150540433163,lh,mwe-S32,32.0,1804.0,1.0,CC120309
1181,1.0,0.3,0.9,0.7282150540433163,rh,mwe-S32,32.0,1849.0,1.0,CC120309
1182,1.0,0.3,0.9,0.7494784381051912,lh,mwe-S32,32.0,965.0,1.0,CC120313
1183,1.0,0.3,0.9,0.7494784381051912,rh,mwe-S32,32.0,1303.0,1.0,CC120313
1184,1.0,0.3,0.9,0.7541503554247926,lh,mwe-S32,32.0,1713.0,1.0,CC120319
1185,1.0,0.3,0.9,0.7541503554247926,rh,mwe-S32,32.0,1058.0,1.0,CC120319
1186,1.0,0.3,0.9,0.7448591693631994,lh,mwe-S32,32.0,1170.0,1.0,CC120376
1187,1.0,0.3,0.9,0.7448591693631994,rh,mwe-S32,32.0,1793.0,1.0,CC120376
1188,1.0,0.3,0.9,0.7171661033700418,lh,mwe-S32,32.0,1352.0,1.0,CC120469
1189,1.0,0.3,0.9,0.7171661033700418,rh,mwe-S32,32.0,1572.0,1.0,CC120469
1190,1.0,0.3,0.9,0.7492565641800212,lh,mwe-S32,32.0,1673.0,1.0,CC120550
1191,1.0,0.3,0.9,0.7492565641800212,rh,mwe-S32,32.0,1544.0,1.0,CC120550
1192,1.0,0.3,0.9,0.8088755688252255,lh,mwe-S32,32.0,1850.0,1.0,CC120640
1193,1.0,0.3,0.9,0.8088755688252255,rh,mwe-S32,32.0,1661.0,1.0,CC120640
1194,1.0,0.3,0.9,0.6422990865527429,lh,mwe-S32,32.0,1321.0,1.0,CC120727
1195,1.0,0.3,0.9,0.6422990865527429,rh,mwe-S32,32.0,1616.0,1.0,CC120727
1196,1.0,0.3,0.9,0.7086821164489865,lh,mwe-S32,32.0,1839.0,1.0,CC120795
1197,1.0,0.3,0.9,0.7086821164489865,rh,mwe-S32,32.0,1611.0,1.0,CC120795
1198,1.0,0.3,0.9,0.7196070629853459,lh,mwe-S32,32.0,957.0,1.0,CC121106
1199,1.0,0.3,0.9,0.7196070629853459,rh,mwe-S32,32.0,964.0,1.0,CC121106
1200,1.0,0.3,0.9,0.6628489376751485,lh,mwe-S32,32.0,1821.0,1.0,CC121111
1201,1.0,0.3,0.9,0.6628489376751485,rh,mwe-S32,32.0,1867.0,1.0,CC121111
1202,1.0,0.3,0.9,0.788410440088231,lh,mwe-S32,32.0,1741.0,1.0,CC121144
1203,1.0,0.3,0.9,0.788410440088231,rh,mwe-S32,32.0,1365.0,1.0,CC121144
1204,1.0,0.3,0.9,0.7332697658748824,lh,mwe-S32,32.0,1772.0,1.0,CC121411
1205,1.0,0.3,0.9,0.7332697658748824,rh,mwe-S32,32.0,1372.0,1.0,CC121411
1206,1.0,0.3,0.9,0.5793400514185556,lh,mwe-S32,32.0,827.0,1.0,CC121428
1207,1.0,0.3,0.9,0.5793400514185556,rh,mwe-S32,32.0,880.0,1.0,CC121428
1208,1.0,0.3,0.9,0.7396467225520166,lh,mwe-S32,32.0,1679.0,1.0,CC122172
1209,1.0,0.3,0.9,0.7396467225520166,rh,mwe-S32,32.0,1446.0,1.0,CC122172
1210,1.0,0.3,0.9,0.82758752986615,lh,mwe-S32,32.0,1745.0,1.0,CC210519
1211,1.0,0.3,0.9,0.82758752986615,rh,mwe-S32,32.0,1759.0,1.0,CC210519
1212,1.0,0.3,0.9,0.7069856072306483,lh,mwe-S32,32.0,2036.0,1.0,CC220526
1213,1.0,0.3,0.9,0.7069856072306483,rh,mwe-S32,32.0,2079.0,1.0,CC220526
1214,1.0,0.3,0.9,0.7575476968577197,lh,mwe-S32,32.0,1524.0,1.0,CC221373
1215,1.0,0.3,0.9,0.7575476968577197,rh,mwe-S32,32.0,1862.0,1.0,CC221373
1216,4.0,0.2,0.9,0.9784610396402204,lh,mwe-S32,32.0,2562.0,1.0,CC110033
1217,4.0,0.2,0.9,0.9784610396402204,rh,mwe-S32,32.0,2562.0,1.0,CC110033
1218,4.0,0.2,0.9,0.9894193238626467,lh,mwe-S32,32.0,2562.0,1.0,CC110101
1219,4.0,0.2,0.9,0.9894193238626467,rh,mwe-S32,32.0,2562.0,1.0,CC110101
1220,4.0,0.2,0.9,0.9896826653494949,lh,mwe-S32,32.0,2562.0,1.0,CC110187
1221,4.0,0.2,0.9,0.9896826653494949,rh,mwe-S32,32.0,2562.0,1.0,CC110187
1222,4.0,0.2,0.9,0.9812928659331738,lh,mwe-S32,32.0,2562.0,1.0,CC110411
1223,4.0,0.2,0.9,0.9812928659331738,rh,mwe-S32,32.0,2562.0,1.0,CC110411
1224,4.0,0.2,0.9,0.9730598303248371,lh,mwe-S32,32.0,2562.0,1.0,CC110606
1225,4.0,0.2,0.9,0.9730598303248371,rh,mwe-S32,32.0,2562.0,1.0,CC110606
1226,4.0,0.2,0.9,0.9756773008420777,lh,mwe-S32,32.0,2562.0,1.0,CC112141
1227,4.0,0.2,0.9,0.9756773008420777,rh,mwe-S32,32.0,2562.0,1.0,CC112141
1228,4.0,0.2,0.9,0.9853997606449758,lh,mwe-S32,32.0,2562.0,1.0,CC120008
1229,4.0,0.2,0.9,0.9853997606449758,rh,mwe-S32,32.0,2562.0,1.0,CC120008
1230,4.0,0.2,0.9,0.9922561347402052,lh,mwe-S32,32.0,2562.0,1.0,CC120049
1231,4.0,0.2,0.9,0.9922561347402052,rh,mwe-S32,32.0,2562.0,1.0,CC120049
1232,4.0,0.2,0.9,0.9795019726463464,lh,mwe-S32,32.0,2562.0,1.0,CC120061
1233,4.0,0.2,0.9,0.9795019726463464,rh,mwe-S32,32.0,2562.0,1.0,CC120061
1234,4.0,0.2,0.9,0.9877026497848661,lh,mwe-S32,32.0,2562.0,1.0,CC120120
1235,4.0,0.2,0.9,0.9877026497848661,rh,mwe-S32,32.0,2562.0,1.0,CC120120
1236,4.0,0.2,0.9,0.9771879661044701,lh,mwe-S32,32.0,2562.0,1.0,CC120166
1237,4.0,0.2,0.9,0.9771879661044701,rh,mwe-S32,32.0,2562.0,1.0,CC120166
1238,4.0,0.2,0.9,0.9917165371060813,lh,mwe-S32,32.0,2562.0,1.0,CC120182
1239,4.0,0.2,0.9,0.9917165371060813,rh,mwe-S32,32.0,2562.0,1.0,CC120182
1240,4.0,0.2,0.9,0.9615377283780259,lh,mwe-S32,32.0,2562.0,1.0,CC120218
1241,4.0,0.2,0.9,0.9615377283780259,rh,mwe-S32,32.0,2562.0,1.0,CC120218
1242,4.0,0.2,0.9,0.9931965382776048,lh,mwe-S32,32.0,2562.0,1.0,CC120264
1243,4.0,0.2,0.9,0.9931965382776048,rh,mwe-S32,32.0,2562.0,1.0,CC120264
1244,4.0,0.2,0.9,0.9775852648878016,lh,mwe-S32,32.0,2562.0,1.0,CC120309
1245,4.0,0.2,0.9,0.9775852648878016,rh,mwe-S32,32.0,2562.0,1.0,CC120309
1246,4.0,0.2,0.9,0.9920263984055159,lh,mwe-S32,32.0,2562.0,1.0,CC120313
1247,4.0,0.2,0.9,0.9920263984055159,rh,mwe-S32,32.0,2562.0,1.0,CC120313
1248,4.0,0.2,0.9,0.9879683315695457,lh,mwe-S32,32.0,2562.0,1.0,CC120319
1249,4.0,0.2,0.9,0.9879683315695457,rh,mwe-S32,32.0,2562.0,1.0,CC120319
1250,4.0,0.2,0.9,0.96356177853024,lh,mwe-S32,32.0,2562.0,1.0,CC120376
1251,4.0,0.2,0.9,0.96356177853024,rh,mwe-S32,32.0,2562.0,1.0,CC120376
1252,4.0,0.2,0.9,0.985635171730991,lh,mwe-S32,32.0,2562.0,1.0,CC120469
1253,4.0,0.2,0.9,0.985635171730991,rh,mwe-S32,32.0,2562.0,1.0,CC120469
1254,4.0,0.2,0.9,0.9715650577570346,lh,mwe-S32,32.0,2562.0,1.0,CC120550
1255,4.0,0.2,0.9,0.9715650577570346,rh,mwe-S32,32.0,2562.0,1.0,CC120550
1256,4.0,0.2,0.9,0.9804810423506015,lh,mwe-S32,32.0,2562.0,1.0,CC120640
1257,4.0,0.2,0.9,0.9804810423506015,rh,mwe-S32,32.0,2562.0,1.0,CC120640
1258,4.0,0.2,0.9,0.9856635166010687,lh,mwe-S32,32.0,2562.0,1.0,CC120727
1259,4.0,0.2,0.9,0.9856635166010687,rh,mwe-S32,32.0,2562.0,1.0,CC120727
1260,4.0,0.2,0.9,0.970591538403483,lh,mwe-S32,32.0,2562.0,1.0,CC120795
1261,4.0,0.2,0.9,0.970591538403483,rh,mwe-S32,32.0,2562.0,1.0,CC120795
1262,4.0,0.2,0.9,0.9907316678654212,lh,mwe-S32,32.0,2562.0,1.0,CC121106
1263,4.0,0.2,0.9,0.9907316678654212,rh,mwe-S32,32.0,2562.0,1.0,CC121106
1264,4.0,0.2,0.9,0.9517600146613011,lh,mwe-S32,32.0,2562.0,1.0,CC121111
1265,4.0,0.2,0.9,0.9517600146613011,rh,mwe-S32,32.0,2562.0,1.0,CC121111
1266,4.0,0.2,0.9,0.9905888197050658,lh,mwe-S32,32.0,2562.0,1.0,CC121144
1267,4.0,0.2,0.9,0.9905888197050658,rh,mwe-S32,32.0,2562.0,1.0,CC121144
1268,4.0,0.2,0.9,0.9670079750251516,lh,mwe-S32,32.0,2562.0,1.0,CC121411
1269,4.0,0.2,0.9,0.9670079750251516,rh,mwe-S32,32.0,2562.0,1.0,CC121411
1270,4.0,0.2,0.9,0.9886159303143264,lh,mwe-S32,32.0,2562.0,1.0,CC121428
1271,4.0,0.2,0.9,0.9886159303143264,rh,mwe-S32,32.0,2562.0,1.0,CC121428
1272,4.0,0.2,0.9,0.985442939992594,lh,mwe-S32,32.0,2562.0,1.0,CC122172
1273,4.0,0.2,0.9,0.985442939992594,rh,mwe-S32,32.0,2562.0,1.0,CC122172
1274,4.0,0.2,0.9,0.983536107217476,lh,mwe-S32,32.0,2562.0,1.0,CC210519
1275,4.0,0.2,0.9,0.983536107217476,rh,mwe-S32,32.0,2562.0,1.0,CC210519
1276,4.0,0.2,0.9,0.9674763413636314,lh,mwe-S32,32.0,2562.0,1.0,CC220526
1277,4.0,0.2,0.9,0.9674763413636314,rh,mwe-S32,32.0,2562.0,1.0,CC220526
1278,4.0,0.2,0.9,0.9810717170746982,lh,mwe-S32,32.0,2562.0,1.0,CC221373
1279,4.0,0.2,0.9,0.9810717170746982,rh,mwe-S32,32.0,2562.0,1.0,CC221373
1280,5.0,0.2,0.9,0.009806060687184592,lh,mwe-S32,32.0,2561.0,1.0,CC110033
1281,5.0,0.2,0.9,0.009806060687184592,rh,mwe-S32,32.0,2558.0,1.0,CC110033
1282,5.0,0.2,0.9,0.005513833449176109,lh,mwe-S32,32.0,2559.0,1.0,CC110101
1283,5.0,0.2,0.9,0.005513833449176109,rh,mwe-S32,32.0,2558.0,1.0,CC110101
1284,5.0,0.2,0.9,0.00935145477606747,lh,mwe-S32,32.0,2561.0,1.0,CC110187
1285,5.0,0.2,0.9,0.00935145477606747,rh,mwe-S32,32.0,2559.0,1.0,CC110187
1286,5.0,0.2,0.9,0.011001843693166369,lh,mwe-S32,32.0,2562.0,1.0,CC110411
1287,5.0,0.2,0.9,0.011001843693166369,rh,mwe-S32,32.0,2561.0,1.0,CC110411
1288,5.0,0.2,0.9,0.004054676968210824,lh,mwe-S32,32.0,2562.0,1.0,CC110606
1289,5.0,0.2,0.9,0.004054676968210824,rh,mwe-S32,32.0,2561.0,1.0,CC110606
